Protein ID, FB Eelgrass , PG Eelgrass , CI Eelgrass , SK Eelgrass , FB Bare , PG Bare , CI Bare , SK Bare , WB Bare ,Ave Eelgrass,Ave Bare,,,
cds.comp141109_c0_seq3|m.37137, 0.0043 , 0.0025 , 0.0014 , 0.0018 , 0.0032 , 0.0010 , 0.0029 , 0.0024 , 0.0017 , 0.0025 , 0.0022 ,,,
cds.comp141109_c0_seq4|m.37138, 0.0071 , 0.0049 , 0.0041 , 0.0041 , 0.0037 , 0.0046 , 0.0063 , 0.0048 , 0.0046 , 0.0051 , 0.0048 ,,,
cds.comp141109_c0_seq5|m.37139, 0.0071 , 0.0049 , 0.0041 , 0.0041 , 0.0037 , 0.0046 , 0.0063 , 0.0048 , 0.0046 , 0.0051 , 0.0048 ,,,
cds.comp141109_c0_seq6|m.37141, 0.0071 , 0.0049 , 0.0041 , 0.0041 , 0.0037 , 0.0046 , 0.0063 , 0.0048 , 0.0046 , 0.0051 , 0.0048 ,,,
cds.comp141109_c0_seq7|m.37142, 0.0043 , 0.0025 , 0.0014 , 0.0018 , 0.0032 , 0.0010 , 0.0029 , 0.0024 , 0.0017 , 0.0025 , 0.0022 ,,,
cds.comp141109_c0_seq8|m.37143, 0.0071 , 0.0049 , 0.0041 , 0.0041 , 0.0037 , 0.0046 , 0.0063 , 0.0048 , 0.0046 , 0.0051 , 0.0048 ,,,
cds.comp141109_c0_seq9|m.37144, 0.0071 , 0.0049 , 0.0041 , 0.0041 , 0.0037 , 0.0046 , 0.0063 , 0.0048 , 0.0046 , 0.0051 , 0.0048 ,,,
cds.comp141119_c0_seq1|m.37182, 0.0296 , 0.0335 , 0.0285 , 0.0214 , 0.0266 , 0.0338 , 0.0376 , 0.0300 , 0.0328 , 0.0282 , 0.0322 ,,,
cds.comp141126_c0_seq1|m.37209, 0.0061 , 0.0042 , 0.0025 , 0.0051 , 0.0056 , 0.0097 , 0.0011 , 0.0037 , 0.0101 , 0.0045 , 0.0061 ,,,
cds.comp141126_c2_seq1|m.37210, 0.0175 , 0.0171 , 0.0058 , 0.0108 , 0.0111 , 0.0201 , 0.0072 , 0.0100 , 0.0194 , 0.0128 , 0.0136 ,,,
cds.comp141128_c0_seq3|m.37212, 0.0011 , 0.0001 , 0.0003 , 0.0002 , 0.0031 , 0.0008 , 0.0001 , 0.0004 , 0.0001 , 0.0004 , 0.0009 ,,,
cds.comp141129_c0_seq1|m.37213, 0.0664 , 0.0809 , 0.0548 , 0.0593 , 0.0381 , 0.0723 , 0.0763 , 0.0673 , 0.0678 , 0.0653 , 0.0644 ,,,
cds.comp141129_c0_seq2|m.37216, 0.0664 , 0.0809 , 0.0548 , 0.0593 , 0.0381 , 0.0723 , 0.0763 , 0.0673 , 0.0678 , 0.0653 , 0.0644 ,,,
cds.comp141129_c0_seq3|m.37219, 0.0664 , 0.0809 , 0.0548 , 0.0593 , 0.0381 , 0.0723 , 0.0763 , 0.0673 , 0.0678 , 0.0653 , 0.0644 ,,,
cds.comp141129_c0_seq4|m.37222, 0.0664 , 0.0809 , 0.0548 , 0.0593 , 0.0381 , 0.0723 , 0.0763 , 0.0673 , 0.0678 , 0.0653 , 0.0644 ,,,
cds.comp141129_c0_seq6|m.37224, 0.0664 , 0.0809 , 0.0548 , 0.0593 , 0.0381 , 0.0723 , 0.0763 , 0.0673 , 0.0678 , 0.0653 , 0.0644 ,,,
cds.comp141129_c0_seq7|m.37226, 0.0664 , 0.0809 , 0.0548 , 0.0593 , 0.0381 , 0.0723 , 0.0763 , 0.0673 , 0.0678 , 0.0653 , 0.0644 ,,,
cds.comp141129_c0_seq8|m.37229, 0.0664 , 0.0809 , 0.0548 , 0.0593 , 0.0381 , 0.0723 , 0.0763 , 0.0673 , 0.0678 , 0.0653 , 0.0644 ,,,
cds.comp141131_c0_seq11|m.37235, 0.0175 , 0.0218 , 0.0176 , 0.0243 , 0.0604 , 0.0222 , 0.0180 , 0.0250 , 0.0243 , 0.0203 , 0.0300 ,,,
cds.comp141131_c0_seq3|m.37231, 0.0334 , 0.0381 , 0.0272 , 0.0364 , 0.0180 , 0.0390 , 0.0452 , 0.0420 , 0.0395 , 0.0338 , 0.0367 ,,,
cds.comp141131_c0_seq4|m.37232, 0.0175 , 0.0218 , 0.0176 , 0.0243 , 0.0604 , 0.0222 , 0.0180 , 0.0250 , 0.0243 , 0.0203 , 0.0300 ,,,
cds.comp141131_c0_seq7|m.37234, 0.0569 , 0.0611 , 0.0495 , 0.0656 , 0.0347 , 0.0645 , 0.0716 , 0.0636 , 0.0617 , 0.0583 , 0.0592 ,,,
cds.comp141131_c2_seq1|m.37237, 0.0400 , 0.0326 , 0.0162 , 0.0421 , 0.0758 , 0.0281 , 0.0125 , 0.0411 , 0.0228 , 0.0328 , 0.0361 ,,,
cds.comp141132_c2_seq3|m.37246, 0.0002 , 0.0131 , 0.0002 , 0.0058 , 0.0054 , 0.0125 , 0.0045 , 0.0087 , 0.0063 , 0.0048 , 0.0075 ,,,
cds.comp141137_c1_seq1|m.37258, 0.0113 , 0.0013 , 0.0012 , 0.0018 , 0.0025 , 0.0048 , 0.0009 , 0.0009 , 0.0009 , 0.0039 , 0.0020 ,,,
cds.comp141137_c1_seq10|m.37314, 0.0220 , 0.0081 , 0.0060 , 0.0047 , 0.0144 , 0.0185 , 0.0050 , 0.0062 , 0.0024 , 0.0102 , 0.0093 ,,,
cds.comp141137_c1_seq11|m.37324, 0.0220 , 0.0081 , 0.0060 , 0.0047 , 0.0144 , 0.0185 , 0.0050 , 0.0062 , 0.0024 , 0.0102 , 0.0093 ,,,
cds.comp141137_c1_seq12|m.37335, 0.0220 , 0.0081 , 0.0060 , 0.0047 , 0.0144 , 0.0185 , 0.0050 , 0.0062 , 0.0024 , 0.0102 , 0.0093 ,,,
cds.comp141137_c1_seq13|m.37347, 0.0220 , 0.0081 , 0.0060 , 0.0047 , 0.0144 , 0.0185 , 0.0050 , 0.0062 , 0.0024 , 0.0102 , 0.0093 ,,,
cds.comp141137_c1_seq4|m.37264, 0.0220 , 0.0081 , 0.0060 , 0.0047 , 0.0144 , 0.0185 , 0.0050 , 0.0062 , 0.0024 , 0.0102 , 0.0093 ,,,
cds.comp141137_c1_seq6|m.37275, 0.0113 , 0.0013 , 0.0012 , 0.0018 , 0.0025 , 0.0048 , 0.0009 , 0.0009 , 0.0009 , 0.0039 , 0.0020 ,,,
cds.comp141137_c1_seq7|m.37282, 0.0220 , 0.0081 , 0.0060 , 0.0047 , 0.0144 , 0.0185 , 0.0050 , 0.0062 , 0.0024 , 0.0102 , 0.0093 ,,,
cds.comp141137_c1_seq8|m.37292, 0.0220 , 0.0081 , 0.0060 , 0.0047 , 0.0144 , 0.0185 , 0.0050 , 0.0062 , 0.0024 , 0.0102 , 0.0093 ,,,
cds.comp141137_c1_seq9|m.37303, 0.0220 , 0.0081 , 0.0060 , 0.0047 , 0.0144 , 0.0185 , 0.0050 , 0.0062 , 0.0024 , 0.0102 , 0.0093 ,,,
cds.comp141137_c2_seq1|m.37359, 0.0028 , 0.0009 , 0.0015 , 0.0000 , 0.0016 , 0.0023 , 0.0011 , 0.0009 , 0.0008 , 0.0013 , 0.0013 ,,,
cds.comp141137_c2_seq2|m.37360, 0.0028 , 0.0009 , 0.0015 , 0.0000 , 0.0016 , 0.0023 , 0.0011 , 0.0009 , 0.0008 , 0.0013 , 0.0013 ,,,
cds.comp141137_c5_seq1|m.37361, 0.0040 , 0.0053 , 0.0044 , 0.0052 , 0.0074 , 0.0043 , 0.0032 , 0.0053 , 0.0043 , 0.0047 , 0.0049 ,,,
cds.comp141150_c0_seq1|m.37381, 0.0167 , 0.0094 , 0.0118 , 0.0065 , 0.0010 , 0.0123 , 0.0120 , 0.0126 , 0.0134 , 0.0111 , 0.0103 ,,,
cds.comp141150_c0_seq3|m.37382, 0.0167 , 0.0094 , 0.0118 , 0.0065 , 0.0010 , 0.0123 , 0.0120 , 0.0126 , 0.0134 , 0.0111 , 0.0103 ,,,
cds.comp141150_c0_seq4|m.37383, 0.0167 , 0.0094 , 0.0118 , 0.0065 , 0.0010 , 0.0123 , 0.0120 , 0.0126 , 0.0134 , 0.0111 , 0.0103 ,,,
cds.comp141159_c0_seq1|m.37393, 0.0166 , 0.0136 , 0.0188 , 0.0087 , 0.0225 , 0.0105 , 0.0167 , 0.0113 , 0.0143 , 0.0144 , 0.0151 ,,,
cds.comp141159_c0_seq2|m.37394, 0.1641 , 0.1720 , 0.1958 , 0.1509 , 0.2812 , 0.2527 , 0.1418 , 0.1904 , 0.1027 , 0.1707 , 0.1937 ,,,
cds.comp141159_c0_seq3|m.37396, 0.1651 , 0.1725 , 0.1975 , 0.1517 , 0.2812 , 0.2553 , 0.1422 , 0.1910 , 0.1038 , 0.1717 , 0.1947 ,,,
cds.comp141159_c0_seq4|m.37399, 0.0155 , 0.0131 , 0.0171 , 0.0079 , 0.0224 , 0.0079 , 0.0162 , 0.0107 , 0.0132 , 0.0134 , 0.0141 ,,,
cds.comp141162_c0_seq1|m.37402, 0.1088 , 0.1507 , 0.1288 , 0.0523 , 0.0208 , 0.1669 , 0.0875 , 0.0980 , 0.0784 , 0.1101 , 0.0903 ,,,
cds.comp141162_c3_seq1|m.37403, 2.0984 , 1.7162 , 1.5496 , 1.6019 , 1.5967 , 2.0017 , 1.8685 , 1.6246 , 1.7383 , 1.7415 , 1.7659 ,,,
cds.comp141164_c1_seq1|m.37405, 0.0504 , 0.0379 , 0.0354 , 0.0151 , 0.0618 , 0.0731 , 0.0165 , 0.0210 , 0.0135 , 0.0347 , 0.0372 ,,,
cds.comp141164_c1_seq2|m.37408, 0.0504 , 0.0379 , 0.0354 , 0.0151 , 0.0618 , 0.0731 , 0.0165 , 0.0210 , 0.0135 , 0.0347 , 0.0372 ,,,
cds.comp141164_c1_seq3|m.37412, 0.0504 , 0.0379 , 0.0354 , 0.0151 , 0.0618 , 0.0731 , 0.0165 , 0.0210 , 0.0135 , 0.0347 , 0.0372 ,,,
cds.comp141166_c0_seq2|m.37423, 0.0041 , 0.0016 , 0.0025 , 0.0026 , 0.0054 , 0.0018 , 0.0036 , 0.0026 , 0.0043 , 0.0027 , 0.0035 ,,,
cds.comp141166_c0_seq3|m.37424, 0.0041 , 0.0016 , 0.0025 , 0.0026 , 0.0054 , 0.0018 , 0.0036 , 0.0026 , 0.0043 , 0.0027 , 0.0035 ,,,
cds.comp141166_c0_seq5|m.37425, 0.0123 , 0.0098 , 0.0071 , 0.0058 , 0.0102 , 0.0110 , 0.0075 , 0.0075 , 0.0068 , 0.0087 , 0.0086 ,,,
cds.comp141166_c0_seq6|m.37427, 0.0123 , 0.0098 , 0.0071 , 0.0058 , 0.0102 , 0.0110 , 0.0075 , 0.0075 , 0.0068 , 0.0087 , 0.0086 ,,,
cds.comp141166_c0_seq8|m.37429, 0.0041 , 0.0016 , 0.0025 , 0.0026 , 0.0054 , 0.0018 , 0.0036 , 0.0026 , 0.0043 , 0.0027 , 0.0035 ,,,
cds.comp141169_c0_seq1|m.37434, 0.0022 , 0.0020 , 0.0056 , 0.0049 , 0.0033 , 0.0012 , 0.0071 , 0.0055 , 0.0050 , 0.0037 , 0.0044 ,,,
cds.comp141169_c0_seq2|m.37435, 0.0022 , 0.0020 , 0.0056 , 0.0049 , 0.0033 , 0.0012 , 0.0071 , 0.0055 , 0.0050 , 0.0037 , 0.0044 ,,,
cds.comp141171_c0_seq1|m.37436, 0.0842 , 0.0944 , 0.0911 , 0.1073 , 0.1088 , 0.1054 , 0.1125 , 0.1082 , 0.1018 , 0.0942 , 0.1073 ,,,
cds.comp141171_c0_seq2|m.37439, 0.0195 , 0.0207 , 0.0182 , 0.0224 , 0.0222 , 0.0214 , 0.0225 , 0.0226 , 0.0210 , 0.0202 , 0.0219 ,,,
cds.comp141177_c0_seq1|m.37449, 0.0110 , 0.0105 , 0.0029 , 0.0114 , 0.0323 , 0.0125 , 0.0137 , 0.0136 , 0.0020 , 0.0089 , 0.0148 ,,,
cds.comp141177_c0_seq3|m.37452, 0.0110 , 0.0105 , 0.0029 , 0.0114 , 0.0323 , 0.0125 , 0.0137 , 0.0136 , 0.0020 , 0.0089 , 0.0148 ,,,
cds.comp141177_c0_seq4|m.37454, 0.0110 , 0.0105 , 0.0029 , 0.0114 , 0.0323 , 0.0125 , 0.0137 , 0.0136 , 0.0020 , 0.0089 , 0.0148 ,,,
cds.comp141177_c0_seq5|m.37456, 0.0028 , 0.0012 , 0.0019 , 0.0012 , 0.0164 , 0.0081 , 0.0047 , 0.0026 , 0.0011 , 0.0018 , 0.0066 ,,,
cds.comp141177_c0_seq6|m.37457, 0.0028 , 0.0012 , 0.0019 , 0.0012 , 0.0164 , 0.0081 , 0.0047 , 0.0026 , 0.0011 , 0.0018 , 0.0066 ,,,
cds.comp141177_c0_seq7|m.37458, 0.0110 , 0.0105 , 0.0029 , 0.0114 , 0.0323 , 0.0125 , 0.0137 , 0.0136 , 0.0020 , 0.0089 , 0.0148 ,,,
cds.comp141185_c0_seq1|m.37467, 0.0051 , 0.0075 , 0.0024 , 0.0070 , 0.0033 , 0.0068 , 0.0061 , 0.0030 , 0.0088 , 0.0055 , 0.0056 ,,,
cds.comp141192_c1_seq1|m.37505, 0.2706 , 0.2251 , 0.1776 , 0.2662 , 0.2316 , 0.2359 , 0.3029 , 0.3407 , 0.3756 , 0.2349 , 0.2973 ,,,
cds.comp141192_c1_seq3|m.37507, 0.2706 , 0.2251 , 0.1776 , 0.2662 , 0.2316 , 0.2359 , 0.3029 , 0.3407 , 0.3756 , 0.2349 , 0.2973 ,,,
cds.comp141192_c1_seq4|m.37508, 0.2706 , 0.2251 , 0.1776 , 0.2662 , 0.2316 , 0.2359 , 0.3029 , 0.3407 , 0.3756 , 0.2349 , 0.2973 ,,,
cds.comp141199_c0_seq1|m.37526, 0.0198 , 0.0399 , 0.0038 , 0.0314 , 0.0130 , 0.0297 , 0.0122 , 0.0178 , 0.0397 , 0.0237 , 0.0225 ,,,
cds.comp141211_c1_seq1|m.37544, 0.0097 , 0.0174 , 0.0219 , 0.0075 , 0.0158 , 0.0211 , 0.0131 , 0.0093 , 0.0114 , 0.0141 , 0.0142 ,,,
cds.comp141213_c0_seq2|m.37550, 0.0047 , 0.0012 , 0.0043 , 0.0001 , 0.0068 , 0.0025 , 0.0007 , 0.0008 , 0.0019 , 0.0026 , 0.0025 ,,,
cds.comp141214_c0_seq1|m.37552, 0.1579 , 0.1335 , 0.1291 , 0.1185 , 0.1956 , 0.1486 , 0.1098 , 0.1196 , 0.1119 , 0.1347 , 0.1371 ,,,
cds.comp141218_c0_seq1|m.37559, 0.1801 , 0.1827 , 0.2162 , 0.1913 , 0.1151 , 0.1508 , 0.2209 , 0.1921 , 0.1943 , 0.1926 , 0.1746 ,,,
cds.comp141218_c0_seq2|m.37560, 0.4706 , 0.4465 , 0.4967 , 0.4458 , 0.2957 , 0.3955 , 0.5322 , 0.4696 , 0.4844 , 0.4649 , 0.4355 ,,,
cds.comp141218_c0_seq3|m.37561, 0.6852 , 0.6936 , 0.6371 , 0.6032 , 0.5181 , 0.5929 , 0.7275 , 0.6648 , 0.6592 , 0.6548 , 0.6325 ,,,
cds.comp141218_c0_seq4|m.37562, 0.4706 , 0.4465 , 0.4967 , 0.4458 , 0.2957 , 0.3955 , 0.5322 , 0.4696 , 0.4844 , 0.4649 , 0.4355 ,,,
cds.comp141219_c0_seq1|m.37563, 0.0822 , 0.1059 , 0.2354 , 0.1780 , 0.0810 , 0.1012 , 0.3065 , 0.2862 , 0.1954 , 0.1504 , 0.1941 ,,,
cds.comp141222_c0_seq1|m.37570, 0.0686 , 0.0564 , 0.0633 , 0.0533 , 0.1018 , 0.0856 , 0.0457 , 0.0483 , 0.0584 , 0.0604 , 0.0679 ,,,
cds.comp141225_c0_seq1|m.37574, 0.1374 , 0.1360 , 0.1126 , 0.0683 , 0.1163 , 0.1329 , 0.0835 , 0.1000 , 0.0780 , 0.1136 , 0.1021 ,,,
cds.comp141234_c1_seq1|m.37625, 0.0004 , 0.0006 , 0.0002 , 0.0003 , 0.0018 , 0.0007 , 0.0004 , 0.0006 , 0.0001 , 0.0004 , 0.0007 ,,,
cds.comp141234_c1_seq3|m.37627, 0.0004 , 0.0006 , 0.0002 , 0.0003 , 0.0018 , 0.0007 , 0.0004 , 0.0006 , 0.0001 , 0.0004 , 0.0007 ,,,
cds.comp141236_c0_seq1|m.37636, 0.0542 , 0.0476 , 0.0299 , 0.0198 , 0.0144 , 0.0404 , 0.0281 , 0.0151 , 0.0116 , 0.0379 , 0.0219 ,,,
cds.comp141236_c0_seq4|m.37640, 0.0542 , 0.0476 , 0.0299 , 0.0198 , 0.0144 , 0.0404 , 0.0281 , 0.0151 , 0.0116 , 0.0379 , 0.0219 ,,,
cds.comp141236_c0_seq5|m.37643, 0.0542 , 0.0476 , 0.0299 , 0.0198 , 0.0144 , 0.0404 , 0.0281 , 0.0151 , 0.0116 , 0.0379 , 0.0219 ,,,
cds.comp141236_c1_seq2|m.37646, 0.0056 , 0.0012 , 0.0030 , 0.0014 , 0.0018 , 0.0014 , 0.0011 , 0.0003 , 0.0003 , 0.0028 , 0.0010 ,,,
cds.comp141240_c0_seq2|m.37649, 0.0013 , 0.0044 , 0.0006 , 0.0002 , 0.0019 , 0.0006 , 0.0010 , 0.0027 , 0.0009 , 0.0016 , 0.0014 ,,,
cds.comp141240_c0_seq4|m.37654, 0.0013 , 0.0044 , 0.0006 , 0.0002 , 0.0019 , 0.0006 , 0.0010 , 0.0027 , 0.0009 , 0.0016 , 0.0014 ,,,
cds.comp141240_c0_seq5|m.37656, 0.0013 , 0.0044 , 0.0006 , 0.0002 , 0.0019 , 0.0006 , 0.0010 , 0.0027 , 0.0009 , 0.0016 , 0.0014 ,,,
cds.comp141240_c0_seq6|m.37660, 0.0013 , 0.0044 , 0.0006 , 0.0002 , 0.0019 , 0.0006 , 0.0010 , 0.0027 , 0.0009 , 0.0016 , 0.0014 ,,,
cds.comp141240_c0_seq7|m.37662, 0.0013 , 0.0044 , 0.0006 , 0.0002 , 0.0019 , 0.0006 , 0.0010 , 0.0027 , 0.0009 , 0.0016 , 0.0014 ,,,
cds.comp141240_c0_seq8|m.37665, 0.0013 , 0.0044 , 0.0006 , 0.0002 , 0.0019 , 0.0006 , 0.0010 , 0.0027 , 0.0009 , 0.0016 , 0.0014 ,,,
cds.comp141249_c0_seq1|m.37680, 0.0074 , 0.0090 , 0.0080 , 0.0090 , 0.0062 , 0.0123 , 0.0075 , 0.0079 , 0.0058 , 0.0083 , 0.0080 ,,,
cds.comp141263_c3_seq1|m.37710, 0.0970 , 0.0979 , 0.1106 , 0.0773 , 0.1164 , 0.1183 , 0.1154 , 0.0821 , 0.0745 , 0.0957 , 0.1013 ,,,
cds.comp141263_c3_seq2|m.37711, 0.0970 , 0.0979 , 0.1106 , 0.0773 , 0.1164 , 0.1183 , 0.1154 , 0.0821 , 0.0745 , 0.0957 , 0.1013 ,,,
cds.comp141265_c0_seq10|m.37732, 0.0018 , 0.0024 , 0.0028 , 0.0024 , 0.0046 , 0.0039 , 0.0029 , 0.0026 , 0.0027 , 0.0023 , 0.0034 ,,,
cds.comp141265_c0_seq11|m.37735, 0.0018 , 0.0024 , 0.0028 , 0.0024 , 0.0046 , 0.0039 , 0.0029 , 0.0026 , 0.0027 , 0.0023 , 0.0034 ,,,
cds.comp141265_c0_seq13|m.37739, 0.0018 , 0.0024 , 0.0028 , 0.0024 , 0.0046 , 0.0039 , 0.0029 , 0.0026 , 0.0027 , 0.0023 , 0.0034 ,,,
cds.comp141265_c0_seq15|m.37742, 0.0018 , 0.0024 , 0.0028 , 0.0024 , 0.0046 , 0.0039 , 0.0029 , 0.0026 , 0.0027 , 0.0023 , 0.0034 ,,,
cds.comp141265_c0_seq19|m.37751, 0.0018 , 0.0024 , 0.0028 , 0.0024 , 0.0046 , 0.0039 , 0.0029 , 0.0026 , 0.0027 , 0.0023 , 0.0034 ,,,
cds.comp141265_c0_seq2|m.37715, 0.0018 , 0.0024 , 0.0028 , 0.0024 , 0.0046 , 0.0039 , 0.0029 , 0.0026 , 0.0027 , 0.0023 , 0.0034 ,,,
cds.comp141265_c0_seq21|m.37756, 0.0018 , 0.0024 , 0.0028 , 0.0024 , 0.0046 , 0.0039 , 0.0029 , 0.0026 , 0.0027 , 0.0023 , 0.0034 ,,,
cds.comp141265_c0_seq9|m.37729, 0.0018 , 0.0024 , 0.0028 , 0.0024 , 0.0046 , 0.0039 , 0.0029 , 0.0026 , 0.0027 , 0.0023 , 0.0034 ,,,
cds.comp141267_c2_seq2|m.37765, 0.0890 , 0.0706 , 0.0618 , 0.0479 , 0.0899 , 0.0679 , 0.0488 , 0.0459 , 0.0638 , 0.0673 , 0.0632 ,,,
cds.comp141267_c2_seq4|m.37768, 0.0890 , 0.0706 , 0.0618 , 0.0479 , 0.0899 , 0.0679 , 0.0488 , 0.0459 , 0.0638 , 0.0673 , 0.0632 ,,,
cds.comp141267_c2_seq7|m.37771, 0.0890 , 0.0706 , 0.0618 , 0.0479 , 0.0899 , 0.0679 , 0.0488 , 0.0459 , 0.0638 , 0.0673 , 0.0632 ,,,
cds.comp141267_c2_seq8|m.37774, 0.0890 , 0.0706 , 0.0618 , 0.0479 , 0.0899 , 0.0679 , 0.0488 , 0.0459 , 0.0638 , 0.0673 , 0.0632 ,,,
cds.comp141270_c1_seq10|m.37786, 0.0017 , 0.0007 , 0.0001 , 0.0000 , 0.0001 , 0.0006 , 0.0003 , 0.0006 , 0.0002 , 0.0007 , 0.0004 ,,,
cds.comp141270_c1_seq5|m.37779, 0.0017 , 0.0007 , 0.0001 , 0.0000 , 0.0001 , 0.0006 , 0.0003 , 0.0006 , 0.0002 , 0.0007 , 0.0004 ,,,
cds.comp141270_c1_seq7|m.37780, 0.0017 , 0.0007 , 0.0001 , 0.0000 , 0.0001 , 0.0006 , 0.0003 , 0.0006 , 0.0002 , 0.0007 , 0.0004 ,,,
cds.comp141270_c1_seq8|m.37784, 0.0017 , 0.0007 , 0.0001 , 0.0000 , 0.0001 , 0.0006 , 0.0003 , 0.0006 , 0.0002 , 0.0007 , 0.0004 ,,,
cds.comp141280_c0_seq1|m.37802, 0.0066 , 0.0037 , 0.0065 , 0.0032 , 0.0027 , 0.0077 , 0.0057 , 0.0047 , 0.0039 , 0.0050 , 0.0049 ,,,
cds.comp141280_c0_seq2|m.37803, 0.0066 , 0.0037 , 0.0065 , 0.0032 , 0.0027 , 0.0077 , 0.0057 , 0.0047 , 0.0039 , 0.0050 , 0.0049 ,,,
cds.comp141281_c0_seq1|m.37804, 0.1847 , 0.2056 , 0.0411 , 0.1617 , 0.1036 , 0.1763 , 0.1038 , 0.1188 , 0.2120 , 0.1483 , 0.1429 ,,,
cds.comp141288_c4_seq2|m.37832, 0.0141 , 0.0149 , 0.0120 , 0.0086 , 0.0159 , 0.0156 , 0.0112 , 0.0100 , 0.0097 , 0.0124 , 0.0125 ,,,
cds.comp141288_c4_seq3|m.37833, 0.0141 , 0.0149 , 0.0120 , 0.0086 , 0.0159 , 0.0156 , 0.0112 , 0.0100 , 0.0097 , 0.0124 , 0.0125 ,,,
cds.comp141292_c0_seq1|m.37853, 1.1651 , 1.1235 , 1.0997 , 0.8563 , 1.0159 , 1.2838 , 1.1733 , 1.1141 , 1.1331 , 1.0611 , 1.1441 ,,,
cds.comp141292_c0_seq2|m.37856, 1.1651 , 1.1235 , 1.0997 , 0.8563 , 1.0159 , 1.2838 , 1.1733 , 1.1141 , 1.1331 , 1.0611 , 1.1441 ,,,
cds.comp141294_c0_seq1|m.37865, 0.0113 , 0.0027 , 0.0070 , 0.0017 , 0.0126 , 0.0143 , 0.0107 , 0.0030 , 0.0077 , 0.0057 , 0.0096 ,,,
cds.comp141294_c0_seq3|m.37866, 0.0113 , 0.0027 , 0.0070 , 0.0017 , 0.0126 , 0.0143 , 0.0107 , 0.0030 , 0.0077 , 0.0057 , 0.0096 ,,,
cds.comp141295_c0_seq1|m.37867, 0.0052 , 0.0070 , 0.0054 , 0.0037 , 0.0077 , 0.0083 , 0.0039 , 0.0047 , 0.0018 , 0.0053 , 0.0053 ,,,
cds.comp141295_c0_seq2|m.37868, 0.0079 , 0.0055 , 0.0015 , 0.0026 , 0.0081 , 0.0109 , 0.0008 , 0.0089 , 0.0006 , 0.0044 , 0.0059 ,,,
cds.comp141295_c0_seq3|m.37870, 0.0052 , 0.0070 , 0.0054 , 0.0037 , 0.0077 , 0.0083 , 0.0039 , 0.0047 , 0.0018 , 0.0053 , 0.0053 ,,,
cds.comp141295_c0_seq4|m.37871, 0.0196 , 0.0188 , 0.0138 , 0.0097 , 0.0122 , 0.0259 , 0.0094 , 0.0171 , 0.0017 , 0.0155 , 0.0133 ,,,
cds.comp141297_c0_seq1|m.37875, 0.0611 , 0.0677 , 0.0190 , 0.0540 , 0.0248 , 0.0508 , 0.0281 , 0.0364 , 0.0789 , 0.0505 , 0.0438 ,,,
cds.comp141297_c0_seq2|m.37876, 0.0611 , 0.0677 , 0.0190 , 0.0540 , 0.0248 , 0.0508 , 0.0281 , 0.0364 , 0.0789 , 0.0505 , 0.0438 ,,,
cds.comp141297_c0_seq3|m.37877, 0.0442 , 0.0517 , 0.0145 , 0.0397 , 0.0137 , 0.0343 , 0.0181 , 0.0241 , 0.0611 , 0.0375 , 0.0303 ,,,
cds.comp141312_c0_seq1|m.37912, 0.0986 , 0.0731 , 0.0880 , 0.0549 , 0.0732 , 0.1055 , 0.0735 , 0.0652 , 0.0470 , 0.0786 , 0.0729 ,,,
cds.comp141318_c0_seq1|m.37939, 0.0421 , 0.0273 , 0.0207 , 0.0397 , 0.0280 , 0.0254 , 0.0495 , 0.0410 , 0.0409 , 0.0325 , 0.0370 ,,,
cds.comp141318_c0_seq2|m.37940, 0.1498 , 0.1368 , 0.0956 , 0.1299 , 0.0994 , 0.1224 , 0.1043 , 0.1331 , 0.1358 , 0.1280 , 0.1190 ,,,
cds.comp141318_c0_seq3|m.37941, 0.5900 , 0.5342 , 0.4264 , 0.4765 , 0.4089 , 0.4826 , 0.4192 , 0.5175 , 0.5285 , 0.5068 , 0.4713 ,,,
cds.comp141319_c0_seq1|m.37944, 0.0016 , 0.0012 , 0.0038 , 0.0007 , 0.0002 , 0.0006 , 0.0003 , 0.0003 , 0.0022 , 0.0018 , 0.0007 ,,,
cds.comp141319_c0_seq2|m.37945, 0.0016 , 0.0012 , 0.0038 , 0.0007 , 0.0002 , 0.0006 , 0.0003 , 0.0003 , 0.0022 , 0.0018 , 0.0007 ,,,
cds.comp141322_c0_seq1|m.37948, 0.0276 , 0.0567 , 0.0808 , 0.0710 , 0.0416 , 0.0627 , 0.0916 , 0.0967 , 0.0878 , 0.0590 , 0.0761 ,,,
cds.comp141322_c0_seq2|m.37950, 0.0123 , 0.0287 , 0.0449 , 0.0391 , 0.0220 , 0.0395 , 0.0502 , 0.0593 , 0.0445 , 0.0313 , 0.0431 ,,,
cds.comp141327_c0_seq1|m.37964, 0.3532 , 0.3426 , 0.2261 , 0.2608 , 0.4276 , 0.3538 , 0.3334 , 0.2915 , 0.2609 , 0.2957 , 0.3334 ,,,
cds.comp141333_c0_seq2|m.37981, 0.0012 , 0.0005 , 0.0003 , 0.0008 , 0.0000 , 0.0014 , 0.0000 , 0.0005 , 0.0004 , 0.0007 , 0.0005 ,,,
cds.comp141333_c0_seq5|m.37985, 0.0012 , 0.0005 , 0.0003 , 0.0008 , 0.0000 , 0.0014 , 0.0000 , 0.0005 , 0.0004 , 0.0007 , 0.0005 ,,,
