NormProtAreaAgg.Protein.Name	bareCaseInlet	bareFidalgoBay	barePortGamble	bareSkokomishRiver	bareWillapaBay	eelgrassCaseInlet	eelgrassFidalgoBay	eelgrassPortGamble	eelgrassSkokomishRiver
comp140213_c2_seq1	0.000934232	0.000452172	0.000879548	1.7157e-05	0.001266651	9.0516e-05	0.000343477	0.001300872	0.001037083
comp140213_c2_seq2	0.000934232	0.000452172	0.000879548	1.7157e-05	0.001266651	9.0516e-05	0.000343477	0.001300872	0.001037083
comp140213_c2_seq4	0.000934232	0.000452172	0.000879548	1.7157e-05	0.001266651	9.0516e-05	0.000343477	0.001300872	0.001037083
comp140213_c2_seq5	0.000934232	0.000452172	0.000879548	1.7157e-05	0.001266651	9.0516e-05	0.000343477	0.001300872	0.001037083
comp140222_c0_seq1	0.167492712	0.226812095	0.165182329	0.157541396	0.143002772	0.169663769	0.213575423	0.136400881	0.148102458
comp140222_c0_seq2	0.167492712	0.226812095	0.165182329	0.157541396	0.143002772	0.169663769	0.213575423	0.136400881	0.148102458
comp140224_c0_seq1	0.019929131	0.025509048	0.031436354	0.02030547	0.015295278	0.018904696	0.027743238	0.021614113	0.018765392
comp140226_c0_seq1	0.001337159	0.004523148	0.003626706	0.003188875	0.002122109	0.002531705	0.002984337	0.004154706	0.007071702
comp140230_c0_seq4	0.003956256	0.001159103	0.003667386	0.003567566	0.004430083	0.002806639	0.001572669	0.003326776	0.004177247
comp140235_c0_seq1	0.001198164	0	0.002037417	0.000115238	4.5634e-05	6.7818e-05	0.001006518	8.097e-06	3.4121e-05
comp140235_c0_seq2	0.001198164	0	0.002037417	0.000115238	4.5634e-05	6.7818e-05	0.001006518	8.097e-06	3.4121e-05
comp140235_c0_seq3	0.001198164	0	0.002037417	0.000115238	4.5634e-05	6.7818e-05	0.001006518	8.097e-06	3.4121e-05
comp140239_c0_seq1	0.002466428	0.000349714	0.000356035	0.000524619	0.004029688	0.000451728	0.001579412	0.000869097	0.000572183
comp140239_c0_seq2	0.013180413	0.012715214	0.015018315	0.013911719	0.016875	0.003829309	0.020788711	0.017335937	0.017985882
comp140243_c0_seq2	0.054224902	0.022671531	0.036702414	0.03591424	0.037358942	0.016293495	0.018618441	0.022610628	0.017930603
comp140243_c0_seq3	0.054224902	0.022671531	0.036702414	0.03591424	0.037358942	0.016293495	0.018618441	0.022610628	0.017930603
comp140243_c0_seq4	0.054224902	0.022671531	0.036702414	0.03591424	0.037358942	0.016293495	0.018618441	0.022610628	0.017930603
comp140243_c0_seq5	0.054224902	0.022671531	0.036702414	0.03591424	0.037358942	0.016293495	0.018618441	0.022610628	0.017930603
comp140243_c0_seq7	0.054224902	0.022671531	0.036702414	0.03591424	0.037358942	0.016293495	0.018618441	0.022610628	0.017930603
comp140243_c0_seq8	0.054224902	0.022671531	0.036702414	0.03591424	0.037358942	0.016293495	0.018618441	0.022610628	0.017930603
comp140243_c0_seq9	0.054224902	0.022671531	0.036702414	0.03591424	0.037358942	0.016293495	0.018618441	0.022610628	0.017930603
comp140244_c0_seq1	1.148851197	1.659769002	1.708179276	1.265416804	1.001540435	1.078964539	1.583828834	1.389306394	1.072632877
comp140244_c0_seq2	1.148851197	1.659769002	1.708179276	1.265416804	1.001540435	1.078964539	1.583828834	1.389306394	1.072632877
comp140244_c0_seq3	1.19523784	1.70815693	1.749117569	1.337368838	1.030320329	1.133037377	1.629543045	1.427482938	1.099328941
comp140244_c0_seq4	1.19523784	1.70815693	1.749117569	1.337368838	1.030320329	1.133037377	1.629543045	1.427482938	1.099328941
comp140249_c0_seq1	0.004530714	3.6245e-05	0.000619161	0.000178399	0.003203325	0.000283039	0.002657636	0.000519637	0.003232988
comp140253_c0_seq1	0.046182259	0.101600686	0.08237261	0.046224103	0.042380711	0.049335744	0.057975279	0.067861291	0.053895246
comp140253_c0_seq2	0.046182259	0.101600686	0.08237261	0.046224103	0.042380711	0.049335744	0.057975279	0.067861291	0.053895246
comp140257_c1_seq5	0.003637448	0.006745206	0.002090786	0.002362684	0.001207499	0.003681214	0.001691475	0.001741083	0.000960353
comp140257_c1_seq6	0.003637448	0.006745206	0.002090786	0.002362684	0.001207499	0.003681214	0.001691475	0.001741083	0.000960353
comp140266_c2_seq1	0.012282107	0.021140773	0.015519324	0.006479055	0.008459143	0.014765886	0.013288787	0.008060882	0.013078783
comp140269_c0_seq1	0.032839646	0.011473568	0.040254898	0.019032035	0.016249872	0.034291328	0.016874072	0.010886005	0.01940624
comp140275_c0_seq1	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq10	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq11	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq12	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq14	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq15	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq19	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq2	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq22	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq3	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq4	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq5	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq7	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq8	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140275_c0_seq9	0.000759156	3.3401e-05	0.000287001	0.000169238	0.000253615	0.000266276	0.000282591	0.000573602	0.000380991
comp140276_c0_seq1	0.014528326	0.034803679	0.036787155	0.04586492	0.015797409	0.02725393	0.02873312	0.024052343	0.016471358
comp140276_c0_seq10	0.014528326	0.034803679	0.036787155	0.04586492	0.015797409	0.02725393	0.02873312	0.024052343	0.016471358
comp140276_c0_seq13	0.014528326	0.034803679	0.036787155	0.04586492	0.015797409	0.02725393	0.02873312	0.024052343	0.016471358
comp140276_c0_seq2	0.014528326	0.034803679	0.036787155	0.04586492	0.015797409	0.02725393	0.02873312	0.024052343	0.016471358
comp140276_c0_seq3	0.014528326	0.034803679	0.036787155	0.04586492	0.015797409	0.02725393	0.02873312	0.024052343	0.016471358
comp140276_c0_seq4	0.014528326	0.034803679	0.036787155	0.04586492	0.015797409	0.02725393	0.02873312	0.024052343	0.016471358
comp140276_c0_seq5	0.014528326	0.034803679	0.036787155	0.04586492	0.015797409	0.02725393	0.02873312	0.024052343	0.016471358
comp140276_c0_seq6	0.014528326	0.034803679	0.036787155	0.04586492	0.015797409	0.02725393	0.02873312	0.024052343	0.016471358
comp140276_c0_seq7	0.014528326	0.034803679	0.036787155	0.04586492	0.015797409	0.02725393	0.02873312	0.024052343	0.016471358
comp140276_c0_seq9	0.014528326	0.034803679	0.036787155	0.04586492	0.015797409	0.02725393	0.02873312	0.024052343	0.016471358
comp140277_c0_seq1	0.003965971	0.001059766	0.006116504	0.002875595	0.004572689	0.003398611	0.004842657	0.004703245	0.005017608
comp140278_c0_seq1	0.035924259	0.023371436	0.022632678	0.030906992	0.02961657	0.027973546	0.017700906	0.018533376	0.027422942
comp140279_c0_seq1	0.005715122	0.00148587	0.001784787	0.002022434	0.002641669	0.002272807	0.001764499	0.00227634	0.001018136
comp140279_c0_seq2	0.008383477	0.001294465	0.00545588	0.001362547	0.0027674	0.009399227	0.001531922	0.000469566	0.001124421
comp140279_c0_seq3	0.005715122	0.00148587	0.001784787	0.002022434	0.002641669	0.002272807	0.001764499	0.00227634	0.001018136
comp140279_c0_seq4	0.005134891	0.000336649	0.004043451	0.000269355	0.000439736	0.004906377	0.000744417	0.000317449	0.000318193
comp140285_c0_seq1	0.034004385	0.067811982	0.046154636	0.035397887	0.028472964	0.038271175	0.031857065	0.064817179	0.021197878
comp140295_c0_seq1	0.000171665	1.3562e-05	3.4698e-05	6.8577e-05	0.000397807	0.000107591	6.7039e-05	0.001324743	6.223e-06
comp140295_c0_seq2	0.004950395	0.012796566	0.00927805	0.004144177	0.003515668	0.008009211	0.007699756	0.005837884	0.006108964
comp140297_c0_seq1	0.019456306	0.015010609	0.027589316	0.034000299	0.022108975	0.024916608	0.016694474	0.019389525	0.020278024
comp140300_c1_seq2	0.073848196	0.018246968	0.099750352	0.079299088	0.106404163	0.021652665	0.056206108	0.105646337	0.070513705
comp140308_c1_seq2	0.001831319	0.00086594	0.000181995	2.9792e-05	5.9237e-05	0.000526472	3.9053e-05	6.022e-05	0.000368906
comp140308_c1_seq3	0.001831319	0.00086594	0.000181995	2.9792e-05	5.9237e-05	0.000526472	3.9053e-05	6.022e-05	0.000368906
comp140311_c0_seq2	0.014992854	0.020986889	0.029543343	0.017156687	0.029263356	0.013354618	0.027745661	0.028661232	0.020203412
comp140314_c6_seq1	0.010157126	0.011382234	0.012621279	0.008035662	0.001997422	0.011439937	0.001788271	0.008243085	0.005520988
comp140314_c8_seq1	0.062999914	0.046828249	0.090004134	0.09042447	0.055959186	0.192019043	0.046291869	0.097821971	0.122097683
comp140331_c1_seq10	0.034867532	0.000179873	0.025651312	0.022050841	0.006893593	0.023466826	0.025227164	0.003577449	0.027675182
comp140331_c1_seq11	0.034867532	0.000179873	0.025651312	0.022050841	0.006893593	0.023466826	0.025227164	0.003577449	0.027675182
comp140331_c1_seq12	0.034867532	0.000179873	0.025651312	0.022050841	0.006893593	0.023466826	0.025227164	0.003577449	0.027675182
comp140331_c1_seq13	0.034867532	0.000179873	0.025651312	0.022050841	0.006893593	0.023466826	0.025227164	0.003577449	0.027675182
comp140331_c1_seq3	0.130411105	0.04069281	0.021946883	0.120790629	0.07321018	0.099976135	0.025124791	0.042004387	0.086719724
comp140331_c1_seq5	0.019879289	0.012832444	0.000719547	0.011911909	0.010799811	0.024565394	0.004450798	0.008075292	0.009978486
comp140334_c0_seq1	0.00213271	0.000906245	0.000999936	0.001120983	0.001520088	0.000123138	0.000304549	0.002186874	0.000350566
comp140334_c0_seq2	0.00213271	0.000906245	0.000999936	0.001120983	0.001520088	0.000123138	0.000304549	0.002186874	0.000350566
comp140334_c0_seq3	0.00213271	0.000906245	0.000999936	0.001120983	0.001520088	0.000123138	0.000304549	0.002186874	0.000350566
comp140334_c1_seq1	0.024771366	0.000379088	0.015517926	0.024401611	0.026345042	0.02154432	0.010267727	0.03099321	0.021953198
comp140334_c1_seq10	0.02453902	0.000223774	0.014194645	0.024120225	0.025401951	0.02111765	0.010055009	0.030711229	0.021882169
comp140334_c1_seq13	0.026939801	0.003702391	0.019186881	0.02628713	0.028221258	0.024558178	0.012651855	0.033307208	0.024656491
comp140334_c1_seq14	0.026707455	0.003547077	0.0178636	0.026005744	0.027278167	0.024131508	0.012439137	0.033025227	0.024585462
comp140334_c1_seq2	0.02453902	0.000223774	0.014194645	0.024120225	0.025401951	0.02111765	0.010055009	0.030711229	0.021882169
comp140334_c1_seq3	0.026939801	0.003702391	0.019186881	0.02628713	0.028221258	0.024558178	0.012651855	0.033307208	0.024656491
comp140334_c1_seq4	0.026707455	0.003547077	0.0178636	0.026005744	0.027278167	0.024131508	0.012439137	0.033025227	0.024585462
comp140334_c1_seq5	0.026707455	0.003547077	0.0178636	0.026005744	0.027278167	0.024131508	0.012439137	0.033025227	0.024585462
comp140334_c1_seq9	0.026707455	0.003547077	0.0178636	0.026005744	0.027278167	0.024131508	0.012439137	0.033025227	0.024585462
comp140337_c2_seq1	0.0033265	0.000171538	0.004724814	0.006258958	0.007441896	0.001637183	0.007823741	0.005806787	0.00307028
comp140337_c2_seq2	0.000587188	0.000353692	0.007948052	0.008754635	0.000489942	0.000764264	0.000681856	0.008521367	0.000480683
comp140338_c1_seq1	0.000562936	0.003920944	0.000398285	0.0007439	0.001015015	0.000766599	0.001159409	0.000288935	6.2421e-05
comp140339_c0_seq1	0.002171913	0.025273509	0.012863019	0.008677077	0.00326736	0.001135106	0.000167884	0.004766971	0.00550124
comp140343_c0_seq1	0.042028448	0.057056729	0.041005409	0.031674971	0.03476175	0.044659849	0.042026734	0.043391009	0.023564187
comp140343_c0_seq2	0.042028448	0.057056729	0.041005409	0.031674971	0.03476175	0.044659849	0.042026734	0.043391009	0.023564187
comp140346_c0_seq1	0.059913024	0.125227664	0.135911554	0.05677236	0.077832154	0.119000216	0.129980237	0.057079347	0.081318563
comp140346_c0_seq2	0.059913024	0.125227664	0.135911554	0.05677236	0.077832154	0.119000216	0.129980237	0.057079347	0.081318563
comp140351_c0_seq1	0.148544023	0.128226269	0.156906589	0.206328789	0.126124838	0.123541412	0.149992549	0.200141818	0.171375135
comp140352_c2_seq5	0.008443203	0.020630488	0.014690429	0.00802449	0.009543873	0.01351391	0.01350668	0.012050307	0.008642636
comp140354_c0_seq1	0.019329042	0.017437916	0.03032138	0.032148608	0.025470813	0.013365742	0.02763874	0.03117325	0.023636607
comp140354_c1_seq11	0.002375498	0.001754322	0.002549128	0.001664371	0.001161905	0.032132037	0.001828794	0.024107264	0.001966087
comp140354_c1_seq4	0.002375498	0.001754322	0.002549128	0.001664371	0.001161905	0.032132037	0.001828794	0.024107264	0.001966087
comp140354_c1_seq5	0.002375498	0.001754322	0.002549128	0.001664371	0.001161905	0.032132037	0.001828794	0.024107264	0.001966087
comp140354_c1_seq6	0.002375498	0.001754322	0.002549128	0.001664371	0.001161905	0.032132037	0.001828794	0.024107264	0.001966087
comp140354_c1_seq8	0.002375498	0.001754322	0.002549128	0.001664371	0.001161905	0.032132037	0.001828794	0.024107264	0.001966087
comp140367_c0_seq1	0.011408997	0.00762738	0.019050458	0.011916104	0.011425526	0.009498639	0.010749357	0.012570163	0.011805248
comp140367_c0_seq2	0.011408997	0.00762738	0.019050458	0.011916104	0.011425526	0.009498639	0.010749357	0.012570163	0.011805248
comp140376_c0_seq3	0.008991075	0.020364168	0.018796182	0.011016358	0.00684078	0.011509563	0.011505043	0.01003681	0.009894803
comp140387_c1_seq1	0.063534718	0.071240977	0.074789941	0.062113653	0.069761165	0.029594824	0.05697814	0.09165253	0.060728889
comp140387_c1_seq2	0.063534718	0.071240977	0.074789941	0.062113653	0.069761165	0.029594824	0.05697814	0.09165253	0.060728889
comp140389_c0_seq1	0.031869637	0.086742573	0.039432643	0.032531275	0.024583521	0.033064896	0.039472579	0.042135809	0.050913172
comp140391_c0_seq1	0.01726077	0.015597882	0.012026561	0.012456263	0.018555619	0.020770941	0.032129422	0.038043383	0.025227597
comp140391_c0_seq2	0.00107015	0.000296861	0.003673714	0.000112169	0.00066326	0.004219096	0.015738853	0.015280776	0.009239942
comp140394_c1_seq1	0.317327829	0.264722549	0.348966807	0.329333758	0.298246644	0.409423963	0.417708333	0.361682538	0.332939227
comp140399_c0_seq1	0.170729562	0.206036992	0.246529627	0.183709879	0.107843	0.185669779	0.240856715	0.212311609	0.15872583
comp140402_c0_seq2	0.00106126	0.001021732	0.00030762	0.000834734	0.001335773	2.711e-05	0.00094137	0.002054808	0.001170715
comp140402_c0_seq3	0.00106126	0.001021732	0.00030762	0.000834734	0.001335773	2.711e-05	0.00094137	0.002054808	0.001170715
comp140406_c2_seq6	0.112916059	0.01848255	0.094036521	0.092196307	0.085103408	0.127445146	0.074378384	0.078141506	0.103870311
comp140409_c4_seq2	0.002246869	0.003264871	0.002952712	0.000576711	0.000334695	0.002226521	0.003435531	1.1977e-05	0.002144994
comp140410_c0_seq3	0.001562462	0.03935888	0.000263668	0.001749074	5.8665e-05	0.002406056	0.001307968	0.000830941	0.0203049
comp140410_c0_seq6	0.005705454	0.105590994	0.000667419	0.005918389	0.004157913	0.007621874	0.004734243	0.001508923	0.034075489
comp140415_c0_seq1	0.037503984	0.037731837	0.067823022	0.048081779	0.041159472	0.047936659	0.060261166	0.042490877	0.048467023
comp140417_c0_seq1	0.282153151	0.135197712	0.210281799	0.352778672	0.213125097	0.228189154	0.151321786	0.234791577	0.261396132
comp140417_c0_seq2	0.533310216	0.223467588	0.260017736	0.465880482	0.369193291	0.346203706	0.217915495	0.283393592	0.331076802
comp140418_c0_seq1	0.003122027	0.00155971993333333	0.004467748	0.005746427	0.006838272	0.001727551	0.004552304	0.002981122	0.003199656
comp140427_c2_seq2	0.18191037	0.009568209	0.005761008	0.094809607	0.091681164	0.056072485	0.03777833	0.019996663	0.195972539
comp140427_c2_seq3	0.31086357	0.020252541	0.014202515	0.168648888	0.168863146	0.098472169	0.063794927	0.05121613	0.304590439
comp140427_c2_seq4	0.079500959	0.003240057	0.002980836	0.035803616	0.036982563	0.016128025	0.019542045	0.00724879	0.077421914
comp140427_c2_seq5	0.079500959	0.003240057	0.002980836	0.035803616	0.036982563	0.016128025	0.019542045	0.00724879	0.077421914
comp140435_c0_seq1	0.014964022	0.001753319	0.015323934	0.018385329	0.006313628	0.011022132	0.079247014	0.019015433	0.01298849
comp140435_c0_seq3	0.011719281	0.000413396	0.009240624	0.012861168	0.004116423	0.004768015	0.075482215	0.012836011	0.009008505
comp140436_c0_seq1	0.026240548	0.042969671	0.058158124	0.028516982	0.02719274	0.027880087	0.064669943	0.046243629	0.027815918
comp140441_c0_seq1	0.061586102	0.113440206	0.159715969	0.06849484	0.036467452	0.070784567	0.093749177	0.095306287	0.047172083
comp140451_c1_seq1	0.127705643	0.212919913	0.18384662	0.077386888	0.116833069	0.154373294	0.110624597	0.086745677	0.164874832
comp140451_c1_seq2	0.127705643	0.212919913	0.18384662	0.077386888	0.116833069	0.154373294	0.110624597	0.086745677	0.164874832
comp140452_c1_seq3	0.002438545	0.000916112	0.003016992	0.002573131	0.000526801	0.001332163	0.002896111	0.001916022	0.002501967
comp140452_c1_seq4	0.002438545	0.000916112	0.003016992	0.002573131	0.000526801	0.001332163	0.002896111	0.001916022	0.002501967
comp140453_c0_seq1	1.2768e-05	0.001553733	0.001592464	2.3441e-05	2.8161e-05	0.000137155	0.002263062	0.002592706	0.003321825
comp140457_c0_seq2	0.015287523	0.004210404	0.009114098	0.007874589	0.007749052	0.008235108	0.005588113	0.012512708	0.012785479
comp140460_c0_seq1	4.7815e-05	0.00155971993333333	6.661e-06	6.29e-07	0.000176840444444444	7.0279e-05	6.333e-06	0.00426841696296296	0.0056582
comp140460_c0_seq2	4.7815e-05	0.00155971993333333	6.661e-06	6.29e-07	0.000176840444444444	7.0279e-05	6.333e-06	0.00426841696296296	0.0056582
comp140460_c0_seq4	0.0010634715	0.019693084	0.000108492	0.002473275	0.0005494	0.000461729	0.000171099	0.117324646	0.075810613
comp140460_c0_seq6	0.0010634715	0.019667354	2.7927e-05	0.000726543	0.000139806	0.000461729	4.3909e-05	0.115678387	0.068493869
comp140464_c2_seq1	0.019431957	0.022100999	0.035469143	0.017545668	0.013962499	0.016836379	0.022748592	0.024574032	0.016188866
comp140469_c0_seq1	0.046589239	0.038162181	0.040128275	0.048325885	0.04254819	0.038405802	0.025746575	0.037364296	0.036049612
comp140469_c0_seq10	0.046589239	0.038162181	0.040128275	0.048325885	0.04254819	0.038405802	0.025746575	0.037364296	0.036049612
comp140469_c0_seq11	0.046589239	0.038162181	0.040128275	0.048325885	0.04254819	0.038405802	0.025746575	0.037364296	0.036049612
comp140469_c0_seq2	0.049211484	0.038162181	0.041493531	0.050829404	0.043500431	0.038653059	0.02644775	0.03764921	0.036083048
